X_WORLD,Y_WORLD,fluxvisaper
8.10893,-21.678179,7.3002295
8.316206,-21.678715,0.49441886
8.227455,-21.678333,3.6675112
8.510198,-21.678276,1.1357166
8.393982,-21.678062,1.8365008
8.047197,-21.677835,3.0418243
8.482605,-21.677143,10.600085
8.39963,-21.677107,18.499985
8.116558,-21.677565,0.4365089
8.311458,-21.675419,221.7469
8.406754,-21.67692,8.547133
8.061768,-21.676817,0.91475123
8.509812,-21.67662,1.0045167
8.091605,-21.676113,7.7158976
8.053231,-21.676287,1.4845283
8.329557,-21.6762,1.5023274
8.326538,-21.675737,10.234158
8.378328,-21.675943,0.98376656
8.429276,-21.675377,4.8573413
8.071133,-21.675087,11.430762
8.069027,-21.675518,0.527305
8.263075,-21.675467,0.87112445
8.115669,-21.67485,12.432095
8.387247,-21.675291,1.1661531
8.48665,-21.674435,1.3645415
8.439673,-21.674131,3.037144
8.516935,-21.674187,1.0487885
8.450388,-21.67415,0.6053329
8.075564,-21.673342,9.117927
8.491716,-21.67221,119.73457
8.066453,-21.673191,2.4403462
8.35561,-21.672197,41.701973
8.082748,-21.671934,15.280096
8.222226,-21.672241,2.447162
8.522968,-21.671165,18.539152
8.462004,-21.669863,204.60553
8.246392,-21.670383,27.152548
8.246513,-21.669994,8.8252325
8.541966,-21.670351,0.47210315
8.228993,-21.669815,9.056578
8.170666,-21.669357,25.72404
8.188633,-21.669434,4.1139393
8.404447,-21.669624,1.4899579
8.092895,-21.66905,1.7412086
8.162011,-21.667732,61.492146
8.180295,-21.668734,0.9943565
8.413558,-21.667963,2.1422374
8.305044,-21.667543,4.158132
8.195563,-21.66772,1.0972205
8.447573,-21.667158,0.66315615
8.274941,-21.666677,1.2119641
8.47298,-21.66615,10.074401
8.32256,-21.666529,0.9275123
8.380956,-21.666155,11.571205
8.060487,-21.665733,2.049265
8.090193,-21.665182,1.1146036
8.254476,-21.665094,1.1176112
8.514045,-21.662193,46.228878
8.494925,-21.663052,0.6032213
8.067795,-21.662079,12.170322
8.256593,-21.661892,37.647648
8.41657,-21.662073,2.0293293
8.152187,-21.66127,22.708006
8.336491,-21.661102,0.9662291
8.036675,-21.660889,0.8336689
8.463484,-21.660437,1.4578084
8.322367,-21.660091,10.903516
8.379095,-21.659626,6.186822
8.127348,-21.65921,3.9240224
8.04752,-21.659214,1.1119231
8.380509,-21.65896,4.117162
8.247804,-21.657694,8.10471
8.225472,-21.65747,16.585794
8.10457,-21.656986,18.99496
8.122335,-21.657106,2.43878
8.30004,-21.656963,2.4027627
8.277702,-21.65673,12.613317
8.335847,-21.65687,4.5994697
8.20044,-21.656109,51.576786
8.158861,-21.656305,4.411272
8.062728,-21.655912,6.2866797
8.190942,-21.655113,27.745981
8.152062,-21.655817,0.37905896
8.322628,-21.65515,2.7755349
8.501474,-21.65495,1.4810866
8.110539,-21.65457,0.47690338
8.041809,-21.653961,1.4676253
8.075049,-21.653847,2.7725325
8.512963,-21.653786,0.5894565
8.242797,-21.653318,0.5083754
8.447376,-21.652643,5.1349945
8.521618,-21.65286,0.55915064
8.286695,-21.65218,1.3526332
8.234841,-21.651228,21.855059
8.496532,-21.650475,71.407745
8.461172,-21.65097,12.796416
8.042898,-21.64988,3.5268707
8.384742,-21.647943,223.47906
8.44603,-21.649157,18.967043
8.170602,-21.648127,18.039972
8.285662,-21.648438,1.615791
8.327827,-21.646482,190.4566
8.328785,-21.647673,1.4776467
8.368508,-21.647614,1.5069588
8.36158,-21.64778,0.532034
8.211994,-21.647772,0.45891407
8.301255,-21.647202,4.936709
8.171435,-21.64616,1.6663984
8.225605,-21.645552,0.61228657
8.10765,-21.644997,3.7182617
8.069724,-21.644413,1.9969174
8.208845,-21.644346,2.2026875
8.489861,-21.642971,16.760553
8.3946295,-21.642855,44.652843
8.508919,-21.643476,1.27623
8.211229,-21.643505,1.0333073
8.1812525,-21.643164,0.7039951
8.248829,-21.643152,0.7418428
8.235999,-21.642647,3.0602634
8.232145,-21.641834,63.395138
8.516684,-21.64183,19.998528
8.327626,-21.642282,4.334635
8.198458,-21.642464,0.6034916
8.527592,-21.642155,1.8822566
8.106647,-21.641853,7.492132
8.347845,-21.642082,0.5652765
8.42581,-21.64149,7.4563594
8.082238,-21.641329,2.221035
8.112654,-21.641584,0.6298044
8.355931,-21.640373,28.256147
8.493387,-21.64088,0.963364
8.292726,-21.640738,1.2726082
8.041684,-21.64063,0.6799739
8.352847,-21.640316,2.7179961
8.3781395,-21.639862,10.242949
8.177152,-21.639786,3.081269
8.121638,-21.638275,49.512157
8.412081,-21.636993,212.36589
8.313707,-21.639193,0.3959381
8.552233,-21.638645,0.68161285
8.080444,-21.637653,40.049046
8.093339,-21.638,11.392059
8.107001,-21.637766,0.8960919
8.187095,-21.637562,2.710935
8.505775,-21.637146,7.9247293
8.361836,-21.637594,0.5376766
8.129731,-21.637276,0.9070144
8.551779,-21.637032,0.7914338
8.279629,-21.635681,24.43387
8.289702,-21.635483,14.198238
8.253642,-21.635431,9.0756035
8.086795,-21.633883,184.76285
8.067934,-21.635628,0.8644204
8.292529,-21.635479,0.99209005
8.088917,-21.6347,0.75114083
8.512961,-21.634531,0.7114464
8.258712,-21.633791,19.164211
8.186324,-21.633993,0.8533253
8.47427,-21.633646,1.0325444
8.333656,-21.632805,3.1633089
8.376146,-21.633047,0.37658668
8.046495,-21.632492,1.904418
8.220269,-21.63242,0.89156336
8.455844,-21.632257,0.74679554
8.526242,-21.631334,12.641447
8.347004,-21.631802,1.0919856
8.072038,-21.630661,6.823947
8.452896,-21.629732,3.7558265
8.168225,-21.628738,96.65453
8.4039955,-21.629377,1.875222
8.182985,-21.6292,1.7201892
8.23073,-21.629143,0.9094597
8.312744,-21.628763,0.36817563
8.416702,-21.62806,10.05739
8.081084,-21.628098,0.55437374
8.077489,-21.627699,3.7241545
8.204101,-21.627943,1.7706618
8.43576,-21.627398,3.8166926
8.106751,-21.626657,29.052565
8.412187,-21.622908,11.726707
8.144424,-21.626488,3.2974176
8.342072,-21.625576,82.993095
8.278732,-21.626225,5.32341
8.501802,-21.626148,1.8128128
8.248641,-21.6259,4.584474
8.289965,-21.626324,0.40615574
8.150135,-21.626217,0.37214994
8.332252,-21.625498,6.4665594
8.457137,-21.624043,1.6958147
8.220013,-21.623053,1.2939789
8.069596,-21.622164,14.677495
8.486265,-21.622267,5.687354
8.443462,-21.62223,3.8011317
8.051634,-21.622084,0.51461035
8.331935,-21.621077,29.068432
8.410777,-21.621586,0.96146965
8.339761,-21.621046,6.872784
8.322689,-21.620268,55.295742
8.501198,-21.619915,2.400497
8.27476,-21.620195,0.57386136
8.4284525,-21.619415,0.78854305
8.32057,-21.618628,3.9819903
8.406751,-21.617731,32.864323
8.46085,-21.618534,0.64874107
8.376589,-21.618397,2.1441243
8.4455185,-21.617651,2.2167056
8.206221,-21.617212,9.076934
8.061514,-21.617188,2.336607
8.145641,-21.617275,0.39433482
8.065237,-21.616447,17.849821
8.446543,-21.616735,1.0378654
8.474778,-21.615694,3.2892377
8.450073,-21.615614,3.026889
8.146607,-21.615177,3.2896476
8.508135,-21.613394,12.183883
8.321016,-21.61152,208.21034
8.189598,-21.612007,0.8268865
8.46432,-21.611507,1.3360245
8.422543,-21.608883,5.891406
8.029049,-21.608454,1.4446112
8.122928,-21.608349,3.2450733
8.262497,-21.60876,0.41325456
8.523157,-21.608507,0.5294276
8.398797,-21.608477,0.377418
8.517707,-21.60821,0.5475581
8.12171,-21.608112,0.50635785
8.35157,-21.60774,1.4347303
8.264362,-21.60599,139.66522
8.484281,-21.60655,0.49087968
8.163034,-21.605814,15.377656
8.318653,-21.606071,3.8204794
8.170609,-21.605957,1.6483608
8.534905,-21.605593,1.1629798
8.274566,-21.60457,12.869543
8.380001,-21.603626,35.506786
8.132424,-21.603954,3.019286
8.168742,-21.602621,146.6541
8.272699,-21.601961,222.45721
8.358882,-21.603539,5.9704895
8.30338,-21.602322,151.15457
8.396041,-21.603216,3.887344
8.187519,-21.603107,8.874471
8.431465,-21.602625,1.0316734
8.477986,-21.601942,23.772532
8.029048,-21.601267,6.2095065
8.49442,-21.601229,1.5992154
8.518478,-21.600025,60.637493
8.018974,-21.600822,1.2148254
8.25442,-21.600332,1.2215972
8.390844,-21.600084,3.2504175
8.277131,-21.599539,8.491846
8.458995,-21.599117,25.23476
8.455145,-21.59939,1.3025547
8.531701,-21.599089,0.65731496
8.109383,-21.59813,9.8437395
8.432044,-21.5975,2.1816344
8.3902,-21.5968,57.320835
8.4344845,-21.596964,5.8987823
8.090138,-21.596119,9.4035
8.375828,-21.59487,8.679068
8.519832,-21.594994,1.1311842
8.11542,-21.594446,10.395087
8.276553,-21.59475,0.73649293
8.525414,-21.593319,55.29347
8.493261,-21.593866,4.5248923
8.497113,-21.59376,6.3791203
8.378266,-21.593325,32.986282
8.375824,-21.593351,2.833637
8.371399,-21.592907,5.3941264
8.17741,-21.591356,102.87199
8.031999,-21.592413,1.2696892
8.219374,-21.59272,0.69835967
8.492173,-21.592136,2.4852424
8.202756,-21.59176,5.7476974
8.526952,-21.591425,2.848487
8.409324,-21.591171,2.6685538
8.4988985,-21.590502,3.2259607
8.133199,-21.589903,40.640453
8.338865,-21.589264,101.08831
8.193836,-21.588533,87.827835
8.37634,-21.58847,4.52536
8.38481,-21.58772,56.155178
8.463618,-21.588188,2.2305295
8.041942,-21.587511,1.1002356
8.113626,-21.587248,4.804817
8.368196,-21.587358,1.543032
8.445704,-21.586908,4.622183
8.503665,-21.587233,0.76706
8.277009,-21.586933,1.787716
8.133132,-21.586033,33.688953
8.546525,-21.586391,1.8092844
8.531186,-21.585855,3.349774
8.464642,-21.585428,2.973316
8.149882,-21.585386,0.85313773
8.127359,-21.583872,35.573433
8.452452,-21.584192,1.1944028
8.350224,-21.583918,5.125695
8.265329,-21.583784,6.140965
8.534718,-21.58259,2.038153
8.232084,-21.58232,7.0690722
8.449113,-21.582157,1.4948704
8.3071,-21.581657,4.9182634
8.409643,-21.58089,2.1177776
8.49942,-21.580256,43.199047
8.042131,-21.577662,138.9098
8.103677,-21.57835,0.7783709
8.198774,-21.577263,51.871338
8.33328,-21.577604,10.204515
8.2966385,-21.577549,10.293047
8.048558,-21.577744,0.95167345
8.374095,-21.57758,2.9267929
8.026992,-21.576864,26.759607
8.461053,-21.576862,31.327423
8.214247,-21.577076,1.8496403
8.094183,-21.576797,1.3227533
8.019614,-21.574697,127.34622
8.397323,-21.575315,0.85964155
8.398225,-21.574507,17.911234
8.323079,-21.57418,1.4357806
8.230006,-21.573584,6.318989
8.450783,-21.573746,6.9580774
8.4104805,-21.572996,28.101423
8.397711,-21.572994,14.467835
8.4926195,-21.572514,38.990044
8.316796,-21.573092,4.16882
8.344,-21.572905,0.8252939
8.5259905,-21.572252,6.5878015
8.321606,-21.569504,225.98265
8.399637,-21.570868,6.758457
8.360431,-21.570877,2.7574742
8.037108,-21.570488,6.4962897
8.225606,-21.569523,127.94465
8.150648,-21.568989,120.60043
8.135183,-21.56948,41.647774
8.412918,-21.56987,0.88643306
8.033605,-21.56982,0.7045504
8.291379,-21.56975,0.65718883
8.203854,-21.569296,2.0712593
8.408684,-21.567705,60.884254
8.186022,-21.568487,2.68417
8.35529,-21.5675,49.453354
8.102463,-21.567879,1.7053211
8.233754,-21.56726,3.8068876
8.347022,-21.567123,4.7968946
8.225154,-21.566128,76.81223
8.483064,-21.566004,1.6784178
8.172341,-21.564816,47.25564
8.185946,-21.565567,1.5036633
8.094694,-21.564817,9.270235
8.097328,-21.564789,0.6056611
8.450973,-21.56449,0.53235894
8.355616,-21.563065,138.78763
8.122989,-21.563501,1.7050581
8.081022,-21.562805,25.530016
8.242223,-21.562777,0.9794037
8.447958,-21.561775,2.9825487
8.146992,-21.562086,0.48857293
8.157459,-21.561708,1.0491456
8.272065,-21.561182,4.5165863
8.44257,-21.560225,6.4034038
8.197438,-21.560404,0.42326975
8.060944,-21.55951,14.121949
8.15906,-21.560009,0.7373714
8.268147,-21.559008,53.76356
8.221242,-21.559673,2.1046112
8.160852,-21.559149,16.439133
8.051323,-21.559656,0.59305066
8.496798,-21.558037,1.086689
8.139682,-21.55799,1.0458595
8.279891,-21.556486,90.613594
8.474137,-21.556812,21.0732
8.066332,-21.557007,2.0615358
8.522783,-21.55538,44.752087
8.181519,-21.554766,120.04003
8.225345,-21.5555,19.259556
8.397971,-21.555689,4.6773877
8.158287,-21.555153,27.61362
8.279379,-21.555763,0.96897554
8.123704,-21.554401,7.184805
8.530105,-21.554792,0.43114325
8.195056,-21.554434,1.3313504
8.190445,-21.554186,1.9174081
8.151746,-21.553728,1.4162052
8.132812,-21.553305,5.123354
8.316985,-21.552383,92.82747
8.214692,-21.553455,1.1412446
8.132234,-21.553135,1.0444313
8.270271,-21.553055,0.8350726
8.145004,-21.552414,1.5729604
8.440006,-21.552374,1.6031089
8.161372,-21.552027,1.909626
8.486206,-21.55182,2.9803069
8.350996,-21.551708,2.099146
8.057926,-21.551163,1.26152
8.34888,-21.550526,7.788679
8.208985,-21.550537,16.369194
8.444815,-21.550385,4.3847
8.230289,-21.550272,5.6471224
8.412017,-21.550163,1.3357427
8.479876,-21.549454,10.375504
8.471123,-21.548449,9.8661785
8.419015,-21.547281,124.82099
8.24755,-21.547865,29.839455
8.364688,-21.54821,6.703609
8.247167,-21.548077,4.068784
8.204109,-21.547089,21.75416
8.092701,-21.546635,17.43596
8.153479,-21.54717,1.5333005
8.254934,-21.546911,1.2843734
8.493398,-21.54644,0.4661471
8.545632,-21.545769,0.9308907
8.417154,-21.54497,18.630972
8.530932,-21.54465,1.6704795
8.413436,-21.544825,1.0295124
8.258979,-21.544878,0.39403746
8.278355,-21.544199,4.6947775
8.364026,-21.543587,5.9136543
8.13833,-21.54299,9.586297
8.447579,-21.543142,2.3062267
8.194803,-21.542934,2.1475077
8.550767,-21.542238,1.060614
8.346889,-21.542305,0.6778179
8.250698,-21.541275,44.62731
8.150716,-21.541426,0.8382344
8.07898,-21.54128,0.8196936
8.3025465,-21.540878,0.5410511
8.274311,-21.539751,6.9832454
8.102398,-21.539516,1.798146
8.063449,-21.539253,3.4357288
8.234591,-21.539558,0.7707251
8.351958,-21.539171,1.3627558
8.273158,-21.537977,42.44663
8.1611805,-21.538515,0.57426274
8.029624,-21.537846,2.8601267
8.197439,-21.538069,1.0271323
8.549927,-21.53704,14.969933
8.103044,-21.536997,4.7841916
8.240301,-21.536863,2.4796348
8.2461405,-21.536392,18.96174
8.352407,-21.536894,0.4000902
8.099644,-21.536535,0.6867513
8.334438,-21.53544,3.2439432
8.021604,-21.534569,20.535141
8.311785,-21.535011,5.2801375
8.154763,-21.535303,0.6183447
8.156238,-21.535069,1.2222316
8.070638,-21.535128,0.4068026
8.287402,-21.534895,3.31924
8.309542,-21.53499,0.80014074
8.304149,-21.533905,37.361004
8.10483,-21.534391,1.3709776
8.478247,-21.534105,3.4167976
8.239208,-21.533264,70.40723
8.389755,-21.533434,39.648426
8.42043,-21.5341,1.0652719
8.418314,-21.53375,0.83099395
8.54454,-21.53303,9.083183
8.536325,-21.533428,0.99175626
8.495386,-21.53245,12.782379
8.221498,-21.532051,59.47941
8.445329,-21.532726,1.1757504
8.496346,-21.531988,4.344295
8.55455,-21.53177,5.9763427
8.187425,-21.532198,0.8186232
8.191593,-21.531788,3.0242548
8.151617,-21.530346,138.04745
8.204005,-21.52986,197.05261
8.294722,-21.531454,1.1337738
8.340924,-21.53072,17.81179
8.533632,-21.530499,12.119522
8.2621155,-21.530792,3.0310404
8.511297,-21.530186,8.487748
8.31685,-21.530123,0.73295707
8.065181,-21.52989,1.2498884
8.326683,-21.52951,2.4081106
8.434549,-21.529821,0.6001144
8.3221855,-21.527563,73.95023
8.181265,-21.527746,6.3399405
8.198716,-21.528093,0.79023284
8.181202,-21.526878,4.7163005
8.117029,-21.52679,2.2494423
8.063704,-21.526373,0.75095195
8.287594,-21.524366,6.16879
8.541915,-21.523,0.56837654
8.202958,-21.522783,1.4570711
8.303577,-21.521624,85.243935
8.029623,-21.520882,147.97914
8.095274,-21.52058,66.63689
8.398487,-21.521202,2.5794373
8.29561,-21.52111,0.96443075
8.55154,-21.520552,2.6970968
8.15433,-21.517788,200.06113
8.049454,-21.520494,0.5492006
8.494614,-21.520063,5.1448684
8.477414,-21.520538,0.40777603
8.553137,-21.519543,3.2157292
8.161114,-21.519527,1.3757659
8.035466,-21.518866,16.181778
8.234976,-21.51878,0.7655603
8.074551,-21.518484,0.73086005
8.401052,-21.51858,0.48627925
8.085203,-21.51798,6.1894736
8.142307,-21.517962,4.256774
8.084814,-21.51701,26.711197
8.551337,-21.51637,13.409615
8.089883,-21.516665,2.5620844
8.262893,-21.516127,1.6013306
8.392867,-21.515064,7.7918167
8.415105,-21.51485,1.1682532
8.207829,-21.514482,4.101312
8.436989,-21.51435,1.0389665
8.034375,-21.51305,16.981596
8.479076,-21.513285,7.2830997
8.224894,-21.513283,2.396439
8.2585945,-21.513247,0.87308973
8.506035,-21.512772,0.77794236
8.211936,-21.51204,4.8162646
8.032829,-21.511877,0.5233071
8.153476,-21.511341,0.37668657
8.547683,-21.510427,6.2247143
8.414081,-21.510683,0.4825766
8.384817,-21.509897,12.121116
8.085968,-21.508944,102.63775
8.190185,-21.509329,4.3882394
8.0784645,-21.509182,1.8477829
8.398615,-21.50833,1.6171851
8.23934,-21.508108,3.2852037
8.50674,-21.507748,4.4416924
8.316284,-21.507582,11.835487
8.261609,-21.508018,0.45874622
8.46144,-21.506462,6.5982428
8.502192,-21.506124,3.6131637
8.515472,-21.506155,1.8648372
8.041626,-21.505346,1.2540373
8.370956,-21.505402,1.460118
8.0617075,-21.504984,0.61539495
8.472673,-21.504852,0.82228136
8.272517,-21.50427,7.8682814
8.162849,-21.504305,1.0427308
8.509379,-21.50418,0.77294135
8.237861,-21.50364,17.760174
8.110994,-21.503397,21.808432
8.424796,-21.503548,4.4818316
8.0268,-21.503191,7.5818615
8.377885,-21.502718,60.279385
8.505267,-21.502968,9.02361
8.523687,-21.502289,78.65784
8.388474,-21.502506,20.832743
8.269175,-21.502304,2.6816306
8.061778,-21.501955,1.0407593
8.105221,-21.501968,0.4725769
8.524098,-21.499342,200.87737
8.136985,-21.501055,7.9676867
8.291901,-21.501057,5.4072356
8.480254,-21.499882,88.78405
8.465659,-21.498667,2.7368307
8.282873,-21.498623,5.3103805
8.054711,-21.497616,4.9612627
8.165481,-21.498014,1.2272162
8.453501,-21.497417,13.19562
8.425888,-21.49698,42.129734
8.158154,-21.496996,31.636747
8.463554,-21.49606,110.8374
8.061216,-21.49655,34.50418
8.353395,-21.497152,0.74158806
8.3517685,-21.495962,9.828981
8.324939,-21.496124,1.5324459
8.186451,-21.49587,1.6602391
8.083463,-21.49437,64.96917
8.179249,-21.495728,0.38609156
8.528623,-21.494135,15.648082
8.094039,-21.494493,0.8762886
8.173697,-21.493628,36.117947
8.297409,-21.49406,0.7123412
8.1450205,-21.493761,0.39750937
8.156174,-21.492716,11.080283
8.031198,-21.492899,1.6222062
8.182877,-21.492735,5.081433
8.059112,-21.492443,3.2875135
8.077915,-21.491714,47.857185
8.370252,-21.492128,16.686611
8.463299,-21.49208,12.460928
8.479106,-21.491695,25.254189
8.317738,-21.491982,10.147509
8.478918,-21.491743,5.386923
8.030369,-21.491375,15.243388
8.550803,-21.491184,13.798244
8.346856,-21.4907,38.714737
8.107995,-21.491152,11.628512
8.149101,-21.491669,0.47356945
8.507655,-21.49115,0.64443594
8.061784,-21.489954,69.19607
8.328124,-21.490688,2.099016
8.52028,-21.489655,4.9714966
8.072436,-21.48967,0.6899891
8.037193,-21.489346,2.6821194
8.375417,-21.489542,0.5743619
8.496444,-21.489395,0.55696994
8.06511,-21.489145,0.5550558
8.066443,-21.489204,0.4854243
8.022082,-21.488493,0.9559008
8.486757,-21.487902,6.2560043
8.337877,-21.48795,0.7142236
8.262225,-21.487623,0.7454678
8.397909,-21.486856,2.2016797
8.4512,-21.486664,1.8344057
8.319651,-21.486086,37.67482
8.551954,-21.486103,5.196487
8.259805,-21.485636,31.820372
8.191806,-21.485249,67.78637
8.311942,-21.486301,1.2619549
8.229209,-21.486454,0.4969163
8.32175,-21.485666,1.8286152
8.124496,-21.484652,48.03732
8.184856,-21.485111,6.191022
8.323724,-21.484928,3.1074688
8.491283,-21.48408,5.5148473
8.29938,-21.480288,215.30858
8.167904,-21.483606,1.2247866
8.324046,-21.482561,65.78144
8.414226,-21.482569,28.566278
8.42353,-21.482662,11.223242
8.266943,-21.483263,0.42307353
8.467001,-21.481615,2.0474946
8.100033,-21.478827,38.105972
8.14324,-21.481329,0.58407974
8.397341,-21.481089,1.4632148
8.525183,-21.480024,1.591845
8.241964,-21.479372,2.782559
8.410468,-21.47965,0.69504535
8.312382,-21.479282,1.9209815
8.518175,-21.478224,56.126938
8.143241,-21.4768,189.735
8.078421,-21.478315,1.8370254
8.465851,-21.478325,0.95353955
8.241643,-21.477337,27.759747
8.036998,-21.476746,43.748356
8.390201,-21.477633,0.6670101
8.448834,-21.476088,2.9472492
8.402946,-21.474585,65.530136
8.425383,-21.47544,1.8400517
8.518111,-21.475197,3.5181262
8.501604,-21.474535,4.6746426
8.307224,-21.474213,3.978046
8.13578,-21.472965,2.0685322
8.380325,-21.47288,2.4397802
8.084988,-21.472303,16.53372
8.133742,-21.472519,3.598381
8.1088915,-21.472643,0.5642806
8.18849,-21.472048,4.4516664
8.543925,-21.47116,45.234116
8.054333,-21.471432,1.4931945
8.07804,-21.471176,0.92175895
8.493512,-21.470968,0.5356254
8.189636,-21.471142,0.6084596
8.080776,-21.47016,1.4450849
8.413146,-21.468948,91.59384
8.254895,-21.469704,7.1231484
8.111055,-21.469772,1.8654107
8.25018,-21.468933,54.06074
8.371213,-21.468958,2.3383582
8.320731,-21.468288,0.5927091
8.454319,-21.467388,2.5433433
8.420923,-21.467468,0.95740044
8.252157,-21.466476,27.305677
8.484244,-21.466875,3.8790836
8.41276,-21.4667,2.6774454
8.400907,-21.466002,35.803703
8.32462,-21.466486,1.8209274
8.385679,-21.46629,0.8559589
8.530348,-21.464619,116.10416
8.104935,-21.46468,24.90679
8.17969,-21.463161,150.7434
8.215901,-21.464794,0.81238604
8.243231,-21.464186,4.2866664
8.186325,-21.464012,3.279054
8.343806,-21.464182,0.8840643
8.526035,-21.463652,3.9471195
8.481602,-21.463228,2.6600246
8.354704,-21.462893,19.770796
8.526954,-21.462736,4.105182
8.393198,-21.463282,0.5683392
8.264203,-21.462875,2.7269547
8.392557,-21.462713,1.7737817
8.152485,-21.46184,27.274473
8.34062,-21.461267,36.461617
8.397274,-21.461628,1.6808863
8.108503,-21.461775,0.58039486
8.25133,-21.461624,1.5369775
8.356173,-21.461466,0.7184849
8.355855,-21.461027,0.89413226
8.282238,-21.460316,1.2769585
8.143813,-21.459835,2.1623526
8.203655,-21.45978,3.7441158
8.349287,-21.459095,25.659985
8.227114,-21.459364,4.902939
8.236474,-21.459455,1.1489834
8.149294,-21.45898,2.36078
8.329527,-21.45896,1.0958784
8.087854,-21.45821,2.3751197
8.1501875,-21.45844,0.40331426
8.156942,-21.45799,0.5354146
8.337365,-21.45717,6.1239963
8.047512,-21.456554,0.7789639
8.476941,-21.45587,16.069674
8.305508,-21.456718,0.46778068
8.131322,-21.455738,9.860926
8.129409,-21.455973,2.1665747
8.275423,-21.455803,4.6670513
8.093462,-21.4559,2.0958076
8.436984,-21.456003,0.98118067
8.193081,-21.455048,40.14778
8.230363,-21.455717,1.4472227
8.088746,-21.45504,4.9208994
8.306904,-21.455389,0.5939757
8.087087,-21.454752,3.449108
8.021191,-21.453732,39.26113
8.274847,-21.454037,10.873441
8.236733,-21.45353,11.044385
8.48236,-21.453535,1.7611128
8.429591,-21.45362,1.6577543
8.335718,-21.452787,23.676207
8.135977,-21.453499,0.8402593
8.162167,-21.452398,34.826706
8.490134,-21.452202,32.71853
8.335962,-21.451763,8.030892
8.162482,-21.451675,5.5260086
8.022024,-21.451786,0.56203
8.14069,-21.450027,204.18681
8.48325,-21.450718,1.3673929
8.271657,-21.450567,1.9821132
8.06963,-21.449343,74.14055
8.530157,-21.449347,35.57896
8.448265,-21.449131,1.2056234
8.401801,-21.449049,2.9547853
8.312707,-21.449137,0.8631178
8.449985,-21.44828,33.18989
8.12061,-21.448696,2.8544524
8.202066,-21.448801,1.0034857
8.459739,-21.448463,0.74180895
8.1582155,-21.446789,160.0316
8.380957,-21.44825,0.7542701
8.442397,-21.447441,15.199439
8.30735,-21.447212,14.407447
8.256559,-21.447659,1.2125326
8.540355,-21.446388,43.5248
8.111372,-21.447386,0.560952
8.11909,-21.447353,0.64337486
8.431121,-21.446804,13.539535
8.334438,-21.447075,0.8397021
8.172945,-21.446722,4.511527
8.055862,-21.446453,6.3110323
8.461133,-21.446768,1.32365
8.030946,-21.44637,0.64208287
8.133234,-21.44605,6.2361503
8.379559,-21.44636,0.5288494
8.410915,-21.445124,92.689735
8.404544,-21.444454,155.95781
8.03662,-21.444407,2.2930102
8.18212,-21.444656,1.1238095
8.406202,-21.443863,43.686504
8.37956,-21.444168,6.1160183
8.395366,-21.443863,10.093508
8.463115,-21.443686,1.4003971
8.126222,-21.443295,4.7433786
8.033433,-21.442429,1.303666
8.274394,-21.440172,159.00185
8.520283,-21.440323,97.62581
8.050252,-21.44124,6.787114
8.2346945,-21.440264,29.317924
8.432838,-21.440744,0.5038603
8.146108,-21.440504,1.1431584
8.07039,-21.438759,99.32182
8.273955,-21.43932,1.6467295
8.033049,-21.43711,140.41826
8.128457,-21.438486,0.8303301
8.400341,-21.43848,1.101175
8.148658,-21.437122,124.78792
8.060583,-21.437456,44.16723
8.340172,-21.437052,82.41965
8.032604,-21.43782,1.4154867
8.021256,-21.437464,1.1316328
8.39231,-21.437193,6.413249
8.539205,-21.437016,2.7278388
8.364324,-21.435837,49.949284
8.081679,-21.436317,5.041873
8.272425,-21.434858,1.2175713
8.050959,-21.4342,4.250661
8.198494,-21.433567,69.539734
8.256998,-21.433664,0.9638817
8.484145,-21.432482,16.051325
8.342976,-21.433176,1.1840388
8.182437,-21.43253,7.569149
8.456038,-21.43261,1.3234736
8.301744,-21.432287,0.47738698
8.50033,-21.431313,0.557482
8.202385,-21.430601,6.4966097
8.036996,-21.429605,93.73449
8.1276245,-21.424612,3.2268438
8.02049,-21.42357,1.723028
8.044203,-21.420507,2.0413668
8.483315,-21.429855,13.418205
8.022534,-21.429703,13.884799
8.249038,-21.430391,2.4854226
8.051977,-21.43054,0.8228241
8.249419,-21.428253,113.94789
8.099588,-21.420668,5.3344145
8.104622,-21.42282,11.395479
8.340492,-21.422039,0.9407703
8.179632,-21.429861,1.7842203
8.038407,-21.425758,2.031536
8.540549,-21.425055,1.8595117
8.259233,-21.42323,1.680762
8.41729,-21.424034,1.094759
8.165739,-21.42594,9.583053
8.11909,-21.4285,0.8607666
8.172562,-21.427132,0.6600891
8.371088,-21.425402,32.852985
8.173196,-21.421883,6.907722
8.532705,-21.42634,0.932443
8.339542,-21.426554,8.881204
8.13279,-21.42189,11.847874
8.145854,-21.430128,18.804276
8.028457,-21.423416,13.223046
8.167458,-21.424204,27.260092
8.481468,-21.429243,0.5119971
8.346101,-21.420969,1.9510115
8.404733,-21.422136,1.994632
8.179124,-21.423916,0.3716959
8.105705,-21.430126,19.615633
7.9711347,-21.919844,45.14526
8.009834,-21.919262,0.52391106
7.983967,-21.918741,3.002943
7.9794765,-21.91628,4.7970557
7.48568,-19.919321,26.343088
8.009502,-19.919168,2.4928188
7.788404,-19.919308,0.73954934
7.8840766,-19.918587,2.496572
7.666196,-19.919027,0.37119403
7.768142,-19.918531,3.3188062
7.562673,-19.9184,1.2433752
7.578885,-19.917505,4.358781
