,IDX,SOURCE,DITHER,RA,DEC,VEL,ABMAG,THETA,MAG_AUTO,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,MAGERR_AUTO,ERRA_WORLD,ERRB_WORLD,ERRTHETA_WORLD,CLASS_STAR
66,3515,878,4,7.94278627757,-21.2561149575,0.0121616487943,23.719796116,136.040251962,23.9958171844,1.3069974184,1.20219385624,-73.0589065552,0.0503780394793,0.0485108569264,0.0449085012078,1.39230849072E-06,1.34336949031E-06,-68.6589889526,0.919674813747
67,2132,533,1,8.23698950676,-21.6079055764,0.0122090116211,23.9740196081,190.856563258,24.2672920227,1.2314684391,1.10104620457,-82.989151001,0.0596035793424,0.0500305742025,0.0583244971931,1.64870004937E-06,1.38421228257E-06,-64.7739486694,0.858456254005
68,2133,533,2,8.23698538324,-21.6079062816,0.0122090116211,23.9740196081,190.856563258,24.7967681885,1.06998550892,0.934346199036,-89.7975616455,0.0619279257953,0.0502662137151,0.0402441583574,1.71316867181E-06,1.3905181504E-06,-64.6652069092,0.98281878233
69,2134,533,3,8.23698899336,-21.6079049488,0.0122090116211,23.9740196081,190.856563258,24.5370941162,1.11722004414,1.07669234276,54.8292694092,0.0572606250644,0.0540227778256,0.0548809841275,1.57165334258E-06,1.50747121097E-06,-26.1299972534,0.988264679909
70,2135,533,4,8.23698846377,-21.6079062621,0.0122090116211,23.9740196081,190.856563258,24.3715362549,1.22708773613,1.08242869377,-88.246635437,0.0592504329979,0.0499525479972,0.0430158488452,1.63198728842E-06,1.39021199175E-06,-69.0213088989,0.871038198471
71,2532,633,1,7.94874780134,-21.4597231716,0.0122227786835,23.6095333962,85.7709829814,23.7904243469,1.37780511379,1.30509436131,38.9132232666,0.0555687882006,0.0512905493379,0.046045910567,1.51849098984E-06,1.43892987126E-06,-7.34914207458,0.998792171478
72,2533,633,2,7.94875021109,-21.4597248465,0.0122227786835,23.6095333962,85.7709829814,23.8683795929,1.39730906487,1.18406903744,-68.8893737793,0.0564046762884,0.0440115183592,0.0454918257892,1.51926053604E-06,1.26843701764E-06,-85.6608505249,0.988539993763
73,2535,633,4,7.948752631,-21.4597245748,0.0122227786835,23.6095333962,85.7709829814,24.2844924927,1.2083183527,1.0912399292,82.6538391113,0.0485687814653,0.0405263788998,0.0276806056499,1.34261995299E-06,1.12227155569E-06,-65.5482254028,0.977439463139
74,968,242,1,8.28665775931,-21.4033516588,0.0122313337142,20.6385479813,298.13781489,21.0606441498,1.72480940819,1.539752841,-87.094909668,0.0124628804624,0.0106975287199,0.00273493886925,3.45440355431E-07,2.95151409091E-07,-61.8757476807,0.98701685667
75,969,242,2,8.28665892221,-21.4033480562,0.0122313337142,20.6385479813,298.13781489,21.0569801331,1.6374797821,1.48991572857,-86.7420806885,0.00997862406075,0.00936458166689,0.00259206234477,2.74893835694E-07,2.60282348563E-07,-74.459602356,0.983427047729
76,970,242,3,8.28665930533,-21.403354453,0.0122313337142,20.6385479813,298.13781489,21.0677528381,1.68862771988,1.50234103203,-84.1610794067,0.0110491709784,0.00959694292396,0.00261841504835,3.04173681798E-07,2.67190870318E-07,-70.3200302124,0.98349827528
77,971,242,4,8.28666051087,-21.4033533546,0.0122313337142,20.6385479813,298.13781489,21.0727500916,1.69156777859,1.51598072052,-85.8781661987,0.011436438188,0.0101839201525,0.00267595122568,3.16929657629E-07,2.8110039807E-07,-61.3651237488,0.996912121773
