,IDX,SOURCE,DITHER,RA,DEC,VEL,ABMAG,THETA,MAG_AUTO,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,MAGERR_AUTO,ERRA_WORLD,ERRB_WORLD,ERRTHETA_WORLD,CLASS_STAR
209,1571,392,4,7.89968472894,-21.2020421276,0.0542812684803,25.3780211781,236.714273894,25.584318161,0.931066393852,0.746013700962,-45.4950218201,0.138034030795,0.108486667275,0.173641189933,3.72499721379E-06,3.11641974804E-06,60.3509864807,0.698290705681
210,1573,393,2,7.96589628805,-21.5260483216,0.522308858187,25.5215189124,47.5173684412,25.2876548767,0.820333838463,0.674732744694,43.7097434998,0.144689410925,0.115175925195,0.158650591969,3.90885134038E-06,3.30056991515E-06,-29.7036418915,0.0257983058691
211,1574,393,3,7.96592232265,-21.5260293197,0.522308858187,25.5215189124,47.5173684412,25.4691162109,0.934921324253,0.724960386753,1.45335876942,0.158932492137,0.116071157157,0.198874309659,4.39663472207E-06,3.21095967593E-06,25.2202110291,0.958236694336
212,1575,393,4,7.9659466859,-21.5259979981,0.522308858187,25.5215189124,47.5173684412,25.3492736816,0.889846980572,0.886764645576,50.0651435852,0.120602115989,0.12050665915,0.160106495023,3.33634511662E-06,3.33358684657E-06,-60.8685035706,0.478448778391
213,1605,401,2,8.27658658111,-21.2530552525,0.205629904342,24.9529135801,309.019824213,24.8790512085,1.0257024765,0.917781889439,-50.4327507019,0.0977938622236,0.0857476443052,0.122235454619,2.66728306997E-06,2.4147948352E-06,59.0255241394,0.728254556656
214,1606,401,3,8.27659873411,-21.2530763647,0.205629904342,24.9529135801,309.019824213,24.581237793,1.16285479069,0.95588093996,-20.9945106506,0.101395845413,0.0798273086548,0.109462507069,2.80829931398E-06,2.20408901441E-06,39.8281784058,0.971416413784
215,1607,401,4,8.27661768057,-21.2530811914,0.205629904342,24.9529135801,309.019824213,25.1124725342,1.06014966965,0.837345957756,-46.5035209656,0.0945269614458,0.0699905976653,0.127207502723,2.53802636507E-06,2.03600529858E-06,60.6045684814,0.918124377728
216,1608,402,1,8.22564698136,-21.4655583636,0.0598430003445,24.8960501933,342.062164009,25.3757820129,1.09940075874,0.816846370697,-67.652130127,0.109804444015,0.081498645246,0.131003320217,2.93374796456E-06,2.38815619014E-06,89.9348983765,0.649806082249
217,1609,402,2,8.22566133332,-21.4655672188,0.0598430003445,24.8960501933,342.062164009,25.3784313202,0.954706370831,0.845972299576,-53.8573303223,0.0981842502952,0.0836932808161,0.136332124472,2.66807683147E-06,2.37051858676E-06,60.6214981079,0.993426442146
218,1610,402,3,8.2256669284,-21.4655575717,0.0598430003445,24.8960501933,342.062164009,25.0216560364,1.10074031353,0.928895890713,73.7425689697,0.101406626403,0.0816081464291,0.112314194441,2.80693302557E-06,2.25555072575E-06,-49.658367157,0.416079849005
219,1640,410,1,8.33616086207,-21.2627668603,0.463624409287,25.0920329714,86.7989558018,25.1880970001,1.05178713799,0.902274608612,-40.492061615,0.104857593775,0.0869846045971,0.137887835503,2.84191787614E-06,2.47546927312E-06,60.6498374939,0.810091614723
220,1641,410,2,8.33616352481,-21.2627358106,0.463624409287,25.0920329714,86.7989558018,25.1220817566,0.954883098602,0.817853808403,87.709526062,0.110124573112,0.0912776812911,0.141452133656,3.04606032842E-06,2.52551944868E-06,-64.7748718262,0.955813884735
221,1642,410,3,8.33616562095,-21.2626964802,0.463624409287,25.0920329714,86.7989558018,25.1137428284,1.08820915222,0.714953780174,-78.6196517944,0.132982105017,0.0803891867399,0.140400409698,3.61681190952E-06,2.32325214711E-06,-72.0596313477,0.769477069378
222,1656,414,1,8.15344278159,-21.3298640062,0.46315302472,25.632503874,275.811485392,24.9816093445,1.64660108089,0.659022569656,-63.3492202759,0.285816222429,0.112533271313,0.174928560853,7.37967866371E-06,4.21289996666E-06,88.850151062,0.686788618565
223,1657,414,2,8.15344302737,-21.3299206497,0.46315302472,25.632503874,275.811485392,24.9980258942,0.897499799728,0.686573624611,22.1923217773,0.150957167149,0.108590096235,0.135244339705,4.05002856496E-06,3.17188323606E-06,6.63759326935,0.418949842453
224,1658,414,3,8.15344562892,-21.3299613138,0.46315302472,25.632503874,275.811485392,25.5430660248,0.936235010624,0.74559789896,-49.8770751953,0.143398717046,0.113027960062,0.187811374664,3.86893225368E-06,3.24730217471E-06,60.7688179016,0.814126551151
225,1659,414,4,8.15344387835,-21.3300005108,0.46315302472,25.632503874,275.811485392,25.9797267914,0.946590840816,0.481381714344,-8.70798492432,0.196449398994,0.0901295393705,0.17538741231,5.48554817215E-06,2.37903782363E-06,30.8057575226,0.438344985247
226,1669,417,2,8.30946422658,-21.2258619933,0.0329972101431,24.8788135523,309.571280118,24.8729305267,1.08363473415,0.949699521065,9.97119998932,0.108828894794,0.0931600704789,0.133548691869,2.97515816783E-06,2.6179559427E-06,12.9608354568,0.927704751492
227,1670,417,3,8.309449285,-21.2258637069,0.0329972101431,24.8788135523,309.571280118,25.0158805847,1.0695592165,0.946569859982,68.3801040649,0.099154509604,0.0853214934468,0.120642900467,2.75155321106E-06,2.35028051065E-06,-54.7581138611,0.966564834118
228,1671,417,4,8.30945664088,-21.2258664291,0.0329972101431,24.8788135523,309.571280118,24.5377597809,1.10895740986,0.999814867973,-60.5579566956,0.0990784242749,0.0865193754435,0.110612668097,2.68645499091E-06,2.45434966928E-06,81.7540817261,0.914336383343
229,1688,422,1,7.9771123843,-21.4989955947,0.225479449371,25.5881330047,350.794042889,26.6569347382,0.734698176384,0.448560714722,72.9889221191,0.169842869043,0.0979695767164,0.13340960443,4.72654483019E-06,2.66097572421E-06,-52.6474876404,0.824055612087
230,1689,422,2,7.97713458239,-21.4989949504,0.225479449371,25.5881330047,350.794042889,26.8635425568,0.504258036613,0.491875886917,-36.7528305054,0.129648655653,0.128678992391,0.144406124949,3.5848911466E-06,3.56141822522E-06,-73.5981521606,0.862273156643
231,1690,422,3,7.97715393944,-21.4990078615,0.225479449371,25.5881330047,350.794042889,26.5661964417,0.501720309258,0.496574580669,52.3952064514,0.104002997279,0.103653155267,0.109805211425,2.8772483347E-06,2.86728550236E-06,37.9626731873,0.684391081333
232,1691,422,4,7.9771646688,-21.4990062643,0.225479449371,25.5881330047,350.794042889,26.4173183441,0.499919623137,0.495749562979,-73.4387969971,0.133841395378,0.132701680064,0.270804733038,3.69909844267E-06,3.67448274119E-06,9.11825370789,0.793930351734
233,1692,423,1,8.1096466031,-21.4023529066,0.011172972289,25.3839896182,272.958204051,24.5628204346,1.08662211895,0.929479777813,-53.5761604309,0.128573849797,0.109680294991,0.116088554263,3.47519176103E-06,3.12737597596E-06,78.3403930664,0.0250124447048
234,1693,423,2,8.1096386521,-21.4023390288,0.011172972289,25.3839896182,272.958204051,24.6450691223,1.18887686729,0.849342346191,78.7101745605,0.150410532951,0.106887854636,0.123003281653,4.18797253587E-06,2.91851961265E-06,-56.5800895691,0.981646299362
235,1695,423,4,8.10964077208,-21.4023579302,0.011172972289,25.3839896182,272.958204051,25.0384960175,1.15717852116,0.91816163063,-63.3046798706,0.127765804529,0.101401828229,0.139087870717,3.42698399436E-06,2.93554353448E-06,84.3240356445,0.156979709864
236,1696,424,1,8.29549719876,-21.3948282206,0.0115419539596,24.4574379574,157.883033988,24.5306072235,1.22082149982,0.924241125584,89.3561477661,0.0868178680539,0.0594314336777,0.0898906514049,2.40208032665E-06,1.64355321886E-06,-64.5567932129,0.975012421608
237,1697,424,2,8.29549444171,-21.3948252358,0.0115419539596,24.4574379574,157.883033988,24.6228408813,1.1098626852,1.04727816582,-52.9869194031,0.0738075897098,0.0681760385633,0.0839831158519,2.02219985113E-06,1.90700041003E-06,60.9988250732,0.953706800938
238,1704,426,1,8.17806351888,-21.6036976348,0.0904716117807,25.283301811,280.852909115,24.9662723541,1.09729671478,0.762042701244,-85.1844482422,0.151960551739,0.0999731943011,0.14394120872,4.1925691221E-06,2.78261586573E-06,-66.1584243774,0.228483915329
239,1705,426,2,8.17807148261,-21.6036844048,0.0904716117807,25.283301811,280.852909115,25.2594356537,0.971146523952,0.845927357674,69.5373001099,0.127608865499,0.110768400133,0.157979056239,3.53637233275E-06,3.05704793391E-06,-51.7899932861,0.585014402866
240,1706,426,3,8.17806517428,-21.6036932069,0.0904716117807,25.283301811,280.852909115,25.1156349182,1.08317399025,0.71988350153,80.893196106,0.134585410357,0.081654958427,0.142832368612,3.75259605789E-06,2.20953438657E-06,-58.4724578857,0.492645800114
241,1707,426,4,8.17806563675,-21.6037109445,0.0904716117807,25.283301811,280.852909115,25.2717685699,0.968694448471,0.9350066185,88.4988174438,0.115288190544,0.113210320473,0.131316870451,3.19002083415E-06,3.13103032568E-06,-62.229839325,0.869493186474
242,1724,431,1,8.37279657419,-21.2942004613,0.342407944681,24.8932295923,188.963813584,24.8014469147,1.06783998013,0.978652775288,-41.762714386,0.0999492555857,0.088580518961,0.115789741278,2.75791398963E-06,2.45834462476E-06,44.3912239075,0.980762004852
243,1725,431,2,8.37277082411,-21.294205266,0.342407944681,24.8932295923,188.963813584,24.600566864,1.10564994812,0.938196897507,-72.1049041748,0.101243339479,0.0789031013846,0.107008881867,2.75177831099E-06,2.24415930461E-06,-77.1173934937,0.963937819004
244,1726,431,3,8.3727446656,-21.2942044902,0.342407944681,24.8932295923,188.963813584,24.6235046387,0.96921479702,0.909645438194,-87.244178772,0.0866024643183,0.084721930325,0.109642207623,2.39444739236E-06,2.34501453633E-06,-68.3254318237,0.967081308365
245,1727,431,4,8.37271585259,-21.2942096171,0.342407944681,24.8932295923,188.963813584,24.6752929688,1.13261556625,0.96873241663,-2.28957796097,0.0963175147772,0.076225079596,0.108810767531,2.66455867859E-06,2.10854932448E-06,25.3970756531,0.78004014492
246,1737,434,2,8.19699150497,-21.5601264542,0.01403779613,25.5982474479,357.885533357,25.8372993469,0.719443738461,0.647938370705,-78.1044998169,0.121938437223,0.112448222935,0.196313083172,3.37295728059E-06,3.11107896778E-06,-64.8932266235,0.886422097683
247,1738,434,3,8.19700441253,-21.5601268083,0.01403779613,25.5982474479,357.885533357,25.5313510895,0.937607526779,0.702983856201,89.1038360596,0.147820323706,0.10838509351,0.158341288567,4.09022504755E-06,2.99699854622E-06,-64.523223877,0.21476662159
248,1739,434,4,8.19699120471,-21.5601335919,0.01403779613,25.5982474479,357.885533357,24.9997348785,1.1151497364,0.864707827568,-70.8802642822,0.166706055403,0.125727683306,0.155231386423,4.50001471108E-06,3.62139894605E-06,-80.9747161865,0.259006083012
249,1764,441,1,7.97654219545,-21.3237405691,0.0688396009379,25.6150011459,113.315809014,24.9516105652,1.0011484623,0.782762289047,-61.6658210754,0.13173045218,0.100635126233,0.148412749171,3.51593985215E-06,2.94418737212E-06,79.7172698975,0.787180066109
250,1765,441,2,7.97654239832,-21.3237374202,0.0688396009379,25.6150011459,113.315809014,25.5056743622,0.876385688782,0.681372642517,65.4613723755,0.144123345613,0.103519789875,0.176645204425,4.00004500989E-06,2.84546263174E-06,-51.6127128601,0.949675440788
251,1766,441,3,7.97651627101,-21.3237418021,0.0688396009379,25.6150011459,113.315809014,25.2261543274,1.29747152328,0.644178390503,-20.6053199768,0.224660113454,0.10714225471,0.169041141868,6.23952155365E-06,2.91185529022E-06,39.0698204041,0.48866006732
252,1767,441,4,7.97654326565,-21.3237183783,0.0688396009379,25.6150011459,113.315809014,25.2366542816,0.904062867165,0.821242332458,-27.8592967987,0.135742768645,0.117924757302,0.158126413822,3.76280513592E-06,3.25341875396E-06,37.6873817444,0.867430865765
253,1780,445,1,8.14089150944,-21.4781826532,0.124067327259,24.7875060382,247.437556247,24.5946083069,1.16104662418,0.986284911633,-47.7884292603,0.0976384356618,0.0829038619995,0.10341449827,2.64938944383E-06,2.35294101003E-06,62.3820915222,0.980437934399
254,1781,445,2,8.14089614299,-21.4781993655,0.124067327259,24.7875060382,247.437556247,24.594291687,1.26440811157,0.907586216927,-73.5757064819,0.107639744878,0.0702201873064,0.102572001517,2.87962848233E-06,2.0852257876E-06,-81.3484649658,0.910466849804
255,1783,445,4,8.14088640513,-21.4782165656,0.124067327259,24.7875060382,247.437556247,24.6882190704,1.12515521049,0.903523504734,-76.0944290161,0.104385524988,0.0815060734749,0.113984949887,2.83680969915E-06,2.31846684073E-06,-77.429145813,0.969046890736
256,1788,447,1,8.20837665929,-21.6975826435,0.0159582831324,25.3994732486,307.888356484,25.4028892517,0.964770138264,0.667194008827,-61.3751602173,0.132431074977,0.0809776037931,0.159537598491,3.48132925865E-06,2.51390110861E-06,88.0015335083,0.920739352703
257,1789,447,2,8.20837165068,-21.6975878412,0.0159582831324,25.3994732486,307.888356484,25.3456249237,0.916131258011,0.735356390476,-44.4038124084,0.129449412227,0.10153824836,0.165460214019,3.49207721229E-06,2.91870469482E-06,60.4384651184,0.931162118912
258,1790,447,3,8.20836620561,-21.6975827266,0.0159582831324,25.3994732486,307.888356484,25.2850914001,0.929880738258,0.830447375774,-57.3716812134,0.135285273194,0.116344064474,0.166976422071,3.66541280528E-06,3.30589818986E-06,68.8638381958,0.419289320707
259,1791,447,4,8.20836624835,-21.69760694,0.0159582831324,25.3994732486,307.888356484,25.3167381287,1.03686761856,0.773469150066,1.32220387459,0.147189885378,0.107668027282,0.171904891729,4.07212064601E-06,2.97792189485E-06,25.3686523438,0.412425637245
260,1792,448,1,8.07420014571,-21.6966214463,0.937786933852,25.8221019418,252.398555673,25.0140590668,0.977198123932,0.717321157455,0.713230729103,0.160828843713,0.117480501533,0.145817086101,4.44851593784E-06,3.25070232066E-06,25.1758289337,0.0029485267587
261,1795,448,4,8.07411093036,-21.6968506206,0.937786933852,25.8221019418,252.398555673,25.8243312836,0.84699678421,0.594053924084,-32.2591705322,0.174379095435,0.120609253645,0.207642242312,4.77969251733E-06,3.39941880156E-06,45.9441566467,0.842741847038
262,1800,450,1,8.27106130403,-21.5116729392,0.080992321588,25.4335389644,5.01561645633,25.0124378204,0.893274128437,0.838311314583,-39.9439964294,0.11809052527,0.113770484924,0.138299658895,3.25142514157E-06,3.16323234983E-06,61.199306488,0.933581113815
263,1802,450,3,8.2710610844,-21.5116763737,0.080992321588,25.4335389644,5.01561645633,24.9693641663,1.18404364586,1.01133012772,-15.2026062012,0.140187114477,0.117047131062,0.151013061404,3.88790613215E-06,3.22616642734E-06,37.6619033813,0.00348973600194
264,1803,450,4,8.27108324141,-21.5116626275,0.080992321588,25.4335389644,5.01561645633,25.2102966309,0.918867111206,0.659400820732,70.7347946167,0.148067072034,0.106341958046,0.15613052249,4.10870188716E-06,2.92412664749E-06,-51.4416732788,0.899757325649
265,1817,454,2,8.21275871045,-21.4385506188,0.209015604073,25.6652851611,105.654047736,25.0975151062,0.886174380779,0.674906432629,39.6510429382,0.167941123247,0.123925410211,0.14403526485,4.46677859145E-06,3.65857772522E-06,-14.6057786942,0.612876594067
266,1818,454,3,8.21276482858,-21.4385387302,0.209015604073,25.6652851611,105.654047736,25.0281848907,1.00329971313,0.654650866985,-28.4248867035,0.145466074347,0.0891240984201,0.141553163528,4.00738736062E-06,2.49266781793E-06,42.9381523132,0.871676683426
267,1819,454,4,8.21275364728,-21.4385276701,0.209015604073,25.6652851611,105.654047736,25.5588722229,0.822572350502,0.660068035126,-44.2757415771,0.1516045928,0.119853191078,0.1817189008,4.09135054724E-06,3.44141199093E-06,60.7499542236,0.91145825386
268,1832,458,1,8.29399108982,-21.2568610194,1.87230232626,24.8486577146,47.0156776328,25.0158996582,1.15618526936,1.01969873905,-62.5267181396,0.111907407641,0.098351791501,0.132919847965,3.04264131046E-06,2.78002562482E-06,-89.9231185913,0.00342324399389
269,1833,458,2,8.29409537091,-21.2567436123,1.87230232626,24.8486577146,47.0156776328,24.8623046875,1.19587874413,0.930417060852,-18.6581439972,0.113254316151,0.0881602615118,0.130759418011,3.14809858537E-06,2.41933435063E-06,35.0531463623,0.00759648904204
270,1834,458,3,8.29419101335,-21.2566390684,1.87230232626,24.8486577146,47.0156776328,24.9415073395,1.18928575516,0.905467331409,-18.5285282135,0.108688093722,0.084944345057,0.125952750444,3.02064631796E-06,2.33191963162E-06,35.3587760925,0.261321783066
271,1835,458,4,8.29429385937,-21.2565298881,1.87230232626,24.8486577146,47.0156776328,24.8779525757,1.23485338688,0.993455648422,-11.0012340546,0.111388199031,0.0929848775268,0.121163181961,3.09349570671E-06,2.5577451197E-06,33.9471206665,0.0242782663554
272,1852,463,1,8.35617845627,-21.3725342689,0.0533615869914,24.4916706835,209.076088929,24.5146789551,1.44399666786,1.0469032526,-74.3550109863,0.101284205914,0.0702959448099,0.0821305140853,2.74163380709E-06,2.02870705834E-06,-76.1827163696,0.825593054295
273,1880,470,1,8.27453306205,-21.5610632495,0.0822049338702,24.5034039637,183.58186403,24.8622169495,1.1090054512,1.01821470261,-60.3271408081,0.0808866769075,0.0743690282106,0.0927994847298,2.21009622692E-06,2.0868694719E-06,86.6765365601,0.974912345409
274,1881,470,2,8.27452116729,-21.5610628262,0.0822049338702,24.5034039637,183.58186403,24.6036949158,1.1730568409,0.969963610172,-41.1756248474,0.0814691632986,0.0624363049865,0.0821449756622,2.19732442019E-06,1.79843414116E-06,58.8276519775,0.995905995369
275,1882,470,3,8.27452172762,-21.5610602355,0.0822049338702,24.5034039637,183.58186403,24.6666412354,1.16073727608,1.01600849628,-5.44019317627,0.0800672098994,0.06621465832,0.0880981981754,2.22393487093E-06,1.82081362254E-06,32.0111083984,0.486125171185
276,1948,487,1,8.02189216506,-21.620476627,0.0177219971546,25.2475247843,243.134612489,25.184337616,0.979848861694,0.888500511646,-54.6768531799,0.121097750962,0.109575204551,0.149776563048,3.29985232383E-06,3.08576682073E-06,82.6279907227,0.455347806215
277,1950,487,3,8.02189011796,-21.6204818389,0.0177219971546,25.2475247843,243.134612489,25.2277565002,0.991345822811,0.762812852859,87.378288269,0.120391234756,0.0878378227353,0.14587032795,3.3303967939E-06,2.42996225097E-06,-64.7676315308,0.972811162472
278,1951,487,4,8.02188678087,-21.6204957597,0.0177219971546,25.2475247843,243.134612489,24.9800453186,0.974384307861,0.924862623215,-8.99747371674,0.0987266674638,0.0965634360909,0.12932062149,2.72867964668E-06,2.67376117336E-06,19.3302612305,0.738169252872
279,1956,489,1,8.2922194775,-21.2940387884,0.0132768394196,24.5913723696,135.330302777,24.8382110596,1.17661178112,0.913528740406,67.7385559082,0.0977669209242,0.0703076794744,0.105416551232,2.70621308118E-06,1.9427038751E-06,-49.5132446289,0.996399700642
280,1957,489,2,8.29221450481,-21.2940406845,0.0132768394196,24.5913723696,135.330302777,24.5835876465,1.1689479351,0.98359054327,88.3972473145,0.0842751115561,0.0666202679276,0.0861414596438,2.33146897699E-06,1.84282464488E-06,-64.6199417114,0.99559211731
281,1958,489,3,8.29221694281,-21.2940366934,0.0132768394196,24.5913723696,135.330302777,24.5661239624,1.20244574547,1.02289664745,-81.5800476074,0.087739944458,0.0736133977771,0.0852305367589,2.41256248046E-06,2.05375226869E-06,-70.4653396606,0.881277740002
282,1959,489,4,8.29221032495,-21.2940419816,0.0132768394196,24.5913723696,135.330302777,24.7270908356,1.11888206005,0.95319467783,85.1901321411,0.0791665390134,0.0644104480743,0.0890914574265,2.19003300117E-06,1.78184097877E-06,-64.667137146,0.96185362339
283,2017,504,2,8.18911790183,-21.4296821501,0.0981742755338,25.2796816247,21.9413312499,25.5704841614,1.13592815399,0.591820538044,-79.8674240112,0.164961740375,0.0813176780939,0.169947132468,4.46292006018E-06,2.44299667429E-06,-72.7965545654,0.91476380825
284,2018,504,3,8.18912491855,-21.4296894038,0.0981742755338,25.2796816247,21.9413312499,26.2934875488,0.819438874722,0.642484724522,42.612865448,0.145583793521,0.115144938231,0.120794355869,3.93047457692E-06,3.30421994477E-06,-29.6553401947,0.877078592777
285,2019,504,4,8.1891286967,-21.4296786061,0.0981742755338,25.2796816247,21.9413312499,24.9918937683,0.875368058681,0.836356699467,-53.7435302734,0.101018883288,0.0972751677036,0.127547815442,2.7814915029E-06,2.70451891993E-06,60.643825531,0.960429668427
286,2028,507,1,7.90915519999,-21.650271914,0.376605708679,24.4734426031,287.668536581,24.7033538818,1.22847771645,1.04844212532,50.1716079712,0.0933925136924,0.075839266181,0.106275185943,2.54167139246E-06,2.14851388591E-06,-35.5727806091,0.791659653187
287,2030,507,3,7.90917724187,-21.650337532,0.376605708679,24.4734426031,287.668536581,24.5423316956,1.16635990143,1.08433616161,52.212677002,0.0832148566842,0.0752204433084,0.0967250391841,2.2754670681E-06,2.10980829252E-06,-29.9187717438,0.812517106533
288,2056,514,1,8.34568080601,-21.5598357706,0.280788382405,25.0314017395,5.21627778609,25.1220607758,1.07724952698,0.851410865784,61.8671798706,0.1264552176,0.0984790921211,0.1407469064,3.49696824742E-06,2.72586748906E-06,-48.811870575,0.921732485294
289,2057,514,2,8.34569246607,-21.5598251338,0.280788382405,25.0314017395,5.21627778609,24.6152057648,1.17383003235,0.950812876225,-76.4311599731,0.115414999425,0.0901125967503,0.111234553158,3.14426029036E-06,2.5537633519E-06,-75.4880599976,0.721470892429
290,2058,514,3,8.34572429913,-21.5598304864,0.280788382405,25.0314017395,5.21627778609,25.3098239899,1.05726957321,0.908526062965,2.18758416176,0.105784378946,0.0893983989954,0.142490044236,2.92665845336E-06,2.4727185064E-06,25.4744377136,0.857034027576
291,2059,514,4,8.34574477859,-21.5598258834,0.280788382405,25.0314017395,5.21627778609,24.6691799164,1.01792824268,0.907616734505,-14.4218215942,0.0991634577513,0.0867468267679,0.107079327106,2.7513135592E-06,2.39039741246E-06,34.6092262268,0.964560210705
292,2068,517,1,8.31155119628,-21.4501694309,0.0387385266014,25.364717156,167.215635781,25.3479499817,0.895904541016,0.678202092648,69.9585647583,0.138317808509,0.099371060729,0.158859536052,3.83834867534E-06,2.73224804914E-06,-51.4775505066,0.944519519806
293,2069,517,2,8.31155244087,-21.4501676431,0.0387385266014,25.364717156,167.215635781,25.1644763947,0.892811119556,0.747265517712,-85.3813858032,0.121574163437,0.0961874201894,0.143955156207,3.3628230085E-06,2.66137112703E-06,-64.7493591309,0.268779218197
294,2071,517,4,8.31153886769,-21.4501777478,0.0387385266014,25.364717156,167.215635781,25.2104244232,0.887232124805,0.681847214699,68.8792572021,0.124785497785,0.0897613838315,0.152078315616,3.46269416696E-06,2.46821537075E-06,-51.4571266174,0.897688627243
295,2088,522,1,8.31219926946,-21.6344570059,0.0139705645775,25.2955388376,335.297255602,25.0933208466,1.06101036072,0.945756971836,34.8268127441,0.128576353192,0.111624822021,0.150229275227,3.49869173988E-06,3.15370334647E-06,-28.6577472687,0.376378327608
296,2090,522,3,8.31220248156,-21.6344597505,0.0139705645775,25.2955388376,335.297255602,25.2128295898,1.03843724728,0.849456548691,-68.4391860962,0.111578539014,0.0868640840054,0.141314908862,2.99703447126E-06,2.51380697591E-06,-88.6002349854,0.856747031212
297,2091,522,4,8.31221721962,-21.634458366,0.0139705645775,25.2955388376,335.297255602,25.4273853302,0.807396233082,0.651145398617,-54.5908584595,0.1186350137,0.0931107923388,0.157605141401,3.20256049235E-06,2.67365612672E-06,59.7267837524,0.900292336941
298,2124,531,1,8.23503300668,-21.3173687658,0.059702340624,24.749026325,217.951724081,24.7372379303,1.08001804352,1.06613278389,-88.2666168213,0.100395530462,0.0995759218931,0.117422401905,2.77529966297E-06,2.75667161986E-06,-77.3076782227,0.974855840206
299,2125,531,2,8.23503717884,-21.3173613632,0.059702340624,24.749026325,217.951724081,24.9877681732,1.07799184322,0.901307404041,-89.7461853027,0.0956475138664,0.0789601430297,0.108815103769,2.64257300842E-06,2.18844775191E-06,-65.9439086914,0.924351811409
300,2126,531,3,8.23503713427,-21.3173707531,0.059702340624,24.749026325,217.951724081,24.9466495514,1.04712247849,0.902108490467,87.4780960083,0.0937066301703,0.0777223706245,0.118457689881,2.59975900008E-06,2.14104898077E-06,-60.9828262329,0.971391022205
301,2127,531,4,8.23502588421,-21.3173734146,0.059702340624,24.749026325,217.951724081,24.8986377716,1.28540027142,0.897656083107,86.0460357666,0.109453573823,0.0716698989272,0.101712204516,3.0435617191E-06,1.95854113372E-06,-61.0804443359,0.309180408716
302,2133,533,2,8.23698538324,-21.6079062816,0.0122090116211,23.9740196081,190.856563258,24.7967681885,1.06998550892,0.934346199036,-89.7975616455,0.0619279257953,0.0502662137151,0.0402441583574,1.71316867181E-06,1.3905181504E-06,-64.6652069092,0.98281878233
303,2134,533,3,8.23698899336,-21.6079049488,0.0122090116211,23.9740196081,190.856563258,24.5370941162,1.11722004414,1.07669234276,54.8292694092,0.0572606250644,0.0540227778256,0.0548809841275,1.57165334258E-06,1.50747121097E-06,-26.1299972534,0.988264679909
304,2140,535,1,7.91756704844,-21.5206761406,0.0511982681194,25.4271057287,174.24436315,25.4371452332,0.89836448431,0.667428612709,-21.3387966156,0.126979753375,0.0910542607307,0.176736086607,3.52393590219E-06,2.50315929406E-06,38.4699287415,0.896764338017
305,2143,535,4,7.91754307946,-21.5206667288,0.0511982681194,25.4271057287,174.24436315,25.0465621948,1.3940680027,0.715272307396,-67.8963165283,0.183442756534,0.0833990052342,0.146428823471,4.7986491154E-06,2.83690997094E-06,-85.8065261841,0.939664065838
306,2160,540,1,7.98747737609,-21.4707397986,0.0106300698036,25.9984515794,147.718656344,25.5396595001,0.818146407604,0.675952374935,43.7633666992,0.148065656424,0.117318414152,0.183403491974,3.99676764573E-06,3.36697917191E-06,-29.2252044678,0.385056465864
307,2162,540,3,7.98747673898,-21.4707441474,0.0106300698036,25.9984515794,147.718656344,26.1546764374,0.719088613987,0.681730866432,-2.11903214455,0.144560188055,0.133918568492,0.246444478631,3.99957116315E-06,3.70415091311E-06,25.5232830048,0.684023559093
308,2163,540,4,7.98747976164,-21.4707444561,0.0106300698036,25.9984515794,147.718656344,25.4053783417,0.747057676315,0.557306110859,-44.4007949829,0.170459493995,0.125908136368,0.159945353866,4.57623900729E-06,3.66418566955E-06,60.656879425,0.793885588646
309,2164,541,1,8.06370568037,-21.4710425889,0.987009530519,25.1557228673,232.978126394,24.7515277863,1.08029985428,0.944686710835,-71.1419677734,0.11612649262,0.0974261164665,0.130180120468,3.1802076137E-06,2.73321825262E-06,-74.2303466797,0.0672607943416
310,2165,541,2,8.06365298847,-21.4711013182,0.987009530519,25.1557228673,232.978126394,24.7374992371,1.01694083214,0.996387600899,-51.7784729004,0.0980435311794,0.0979259684682,0.117034010589,2.7123298878E-06,2.70893815468E-06,36.1528091431,0.648858845234
311,2166,541,3,8.06361331673,-21.471171135,0.987009530519,25.1557228673,232.978126394,24.9716510773,0.955036461353,0.922929167747,-68.8300094604,0.109069131315,0.106736302376,0.13682487607,3.01665204461E-06,2.95336440104E-06,-66.2487258911,0.936734199524
312,2167,541,4,8.06356677263,-21.4712337722,0.987009530519,25.1557228673,232.978126394,25.2547473907,1.05730366707,0.847410440445,-34.4633712769,0.115330316126,0.0895536988974,0.148595198989,3.18988804793E-06,2.47814796239E-06,41.0483016968,0.256480932236
313,2172,543,1,8.09090574441,-21.6051318889,0.128654178148,25.9922738687,118.05562491,26.0945949554,0.772920131683,0.499411404133,-88.2583694458,0.186056897044,0.113900229335,0.227727249265,5.14650537298E-06,3.15175498145E-06,-64.7793655396,0.754484713078
314,2173,543,2,8.09090602396,-21.605120863,0.128654178148,25.9922738687,118.05562491,25.8820400238,0.784571170807,0.499240279198,0.436016201973,0.18761613965,0.115005709231,0.21887254715,5.18949627804E-06,3.18253978548E-06,25.2008113861,0.24201670289
315,2174,543,3,8.0908933839,-21.6051043515,0.128654178148,25.9922738687,118.05562491,25.8503227234,0.794924080372,0.49878385663,-87.6625900269,0.15292866528,0.0935772508383,0.175124228001,4.23148594564E-06,2.58715454038E-06,-64.6164855957,0.511707425117
